    9    3     2.8178E-19     1.4130E-09     -6.6480286938527899E-12     -1.4138416540676493E+00      3.5344942166738108E-01      0.0000000000000000E+00      1.0855378606043153E+00      0.0000000000000000E+00      1.9226754924984968E+00      0.0000000000000000E+00     -3.5344942169055915E-01      4.1119458749384678E-17     -1.0855378606264352E+00      1.3958243907723587E-16     -1.9226754925182594E+00      2.4722466582158458E-16
    9    4     2.4335E-26     3.1128E-09      7.1720339705936442E-01      5.3480677858472649E-14      3.5344941553636583E-01      0.0000000000000000E+00      1.0855378641124078E+00      0.0000000000000000E+00      1.9226754935921919E+00      0.0000000000000000E+00     -3.5344942529076623E-01      4.1205682437265254E-17     -1.0855378624486620E+00      1.2628887345083247E-16     -1.9226754927410046E+00      2.2367945955286222E-16
    9    5     1.4626E-22     2.5388E-09      1.0463467443372262E-11      2.3716203961997749E-17      3.5344942631700194E-01      0.0000000000000000E+00      1.0855378628726629E+00      0.0000000000000000E+00      1.9226754929987837E+00      0.0000000000000000E+00     -3.5344942629619658E-01      4.2342245232582373E-17     -1.0855378628521348E+00      1.2937287305522855E-16     -1.9226754929775816E+00      2.3012520637278278E-16

*** Number of solutions computed by the direct method ***
Number of distinct solutions of the (N+1)-body problem =   55
Number of distinct solutions of the (N+1)-body problem close to the analytic-continuation solutions =   55

*** X- and Y-coordinates of distinct configurations computed by the direct method ***
IS  = solution counter
FCT = residual of the the relative equilibrium equations at the solution
RMS = RMS error in radial distance with respect to the analytic-continuation solution
(X,Y) = X and Y coordinates of each point mass

Solutions close to the analytic-continuation solutions:
IS        FCT           RMS                    X                        Y
  1     4.9675E-33     2.4513E-10      0.0000000000000000E+00      0.0000000000000000E+00      1.9412598248594171E+00      0.0000000000000000E+00      1.1441227979973507E+00      8.3125387937385031E-01     -4.3701602778858178E-01      1.3449970210433029E+00     -1.4142135603462405E+00     -2.7113879098054514E-13     -4.3701602778713589E-01     -1.3449970210402102E+00      1.1441227979957858E+00     -8.3125387937244266E-01
  2     5.2873E-33     7.6407E-12      1.2421738650298815E+00      0.0000000000000000E+00      2.1831062806444907E+00      5.8751332957321331E-13      6.6901744296035470E-01      1.1587722085035381E+00     -6.2108694711981582E-01      1.0757541478134738E+00     -1.3380348785282237E+00     -1.4514834827305971E-12     -6.2108694711802803E-01     -1.0757541478149830E+00      6.6901744296201060E-01     -1.1587722085036318E+00
  3     5.8585E-33     5.1796E-09      0.0000000000000000E+00      0.0000000000000000E+00      7.1202532343040570E-01      0.0000000000000000E+00      1.4142135654120824E+00      1.5179653923174122E-12      4.3701602639320164E-01      1.3449970189888749E+00     -1.1441228055165953E+00      8.3125387858155175E-01     -1.1441228055153585E+00     -8.3125387858091504E-01      4.3701602639259129E-01     -1.3449970189867344E+00
  4     2.2040E-32     5.5543E-11      5.6126823780251778E-01      0.0000000000000000E+00      1.6559497477864829E+00      4.8903396100552994E-14      2.4692820583529569E+00      1.5173946757966591E-12     -1.0456565383499319E-10      1.3938465983038890E+00     -5.6126824935144570E-01     -4.2017211703270623E-13     -1.6559497607495899E+00     -2.2074362525897999E-12     -1.0266630805007695E-10     -1.3938465983047388E+00
  5     2.2405E-32     2.7111E-09      0.0000000000000000E+00      0.0000000000000000E+00      2.2983404753219761E+00      0.0000000000000000E+00      4.3701602290570524E-01      1.3449970220267393E+00     -1.1441228052508063E+00      8.3125387577312471E-01     -1.1441228052471293E+00     -8.3125387577035570E-01      4.3701602290290820E-01     -1.3449970220198177E+00      1.4142135486438767E+00     -3.9726574068142195E-13
  6     7.3859E-30     2.5047E-09      1.3380347932581949E+00      0.0000000000000000E+00      9.9688160826778305E-01      5.5277014241170963E-01      6.2108698554238939E-01      1.0757542472406822E+00     -6.6901740456801062E-01      1.1587721089502536E+00     -1.2421739927118822E+00     -1.0250691557827857E-08     -6.6901738906765473E-01     -1.1587721241247184E+00      6.2108699758581920E-01     -1.0757542273275484E+00
  7     8.4270E-30     5.4450E-09      1.7604868245783836E+00      0.0000000000000000E+00      3.7824787099605323E-01      4.1466925451390607E-01      1.1159716788813125E+00      1.2234283035037441E+00     -1.0297844852737617E+00      9.3933607273766284E-01     -3.7824787275330957E-01     -4.1466925354881023E-01     -1.1159716909650470E+00     -1.2234282932652230E+00      1.0297844754204406E+00     -9.3933607842370015E-01
  8     2.6856E-29     1.5487E-09      2.0544988019611217E+00      0.0000000000000000E+00      1.1216142254897876E+00      7.2960169989794699E-01     -6.5956510240808938E-02      1.2404216833339463E+00     -1.1926607204884401E+00      6.0654556629370882E-01     -1.0412584311984869E+00     -6.7733084949255240E-01      7.1046487476149972E-02     -1.3361472720837659E+00      1.1072149284332939E+00     -5.6309082794354115E-01
  9     1.5586E-28     4.0931E-12      1.6854858515726749E+00      0.0000000000000000E+00      6.2059558687493543E-01      1.1220192221804814E-01      7.1945671613081086E-01      1.5213788216024533E+00     -3.0702870755544026E-01      5.5087342151685992E-01     -1.0694034979622269E+00      1.3027811460084879E+00     -1.1528248413500060E+00     -6.5757445309187912E-01      2.2317560123197669E-01     -1.3082820518556966E+00
 10     1.5596E-28     1.4950E-12      1.3380346528199196E+00      0.0000000000000000E+00      2.2499859908981823E+00      7.8336848868340027E-13      6.2108705721607727E-01      1.0757543488275305E+00     -6.6901734053989237E-01      1.1587720211000965E+00     -1.2421741086641997E+00     -4.0626478946803347E-12     -6.6901734053604245E-01     -1.1587720211060462E+00      6.2108705721882451E-01     -1.0757543488276304E+00
 11     2.2471E-28     8.5757E-13      1.4969599994278326E+00      0.0000000000000000E+00      4.5539493655131230E-01      6.7484378799954114E-01     -5.6018574334755433E-01      1.3881934925783732E+00     -1.2335166720480824E+00      1.3497451204758093E-01     -1.1690144842394952E-01     -1.7323472429117057E-01     -7.4542116620429466E-01     -1.1046298565944686E+00      5.8676864678221163E-01     -1.0933819343104660E+00
 12     2.5817E-28     4.6068E-12      1.6854858560804145E+00      0.0000000000000000E+00      2.2317560254349733E-01      1.3082820503944002E+00     -1.1528248396211356E+00      6.5757445278052229E-01     -1.0694034973453406E+00     -1.3027811504757774E+00     -3.0702871091220874E-01     -5.5087342673164652E-01      6.2059557777439722E-01     -1.1220192545685759E-01      1.1476488066745718E+00     -4.9979322262360557E-02
 13     9.3836E-28     1.6898E-12      2.2415941435971023E+00      0.0000000000000000E+00      5.7810634647984283E-01      1.0979865881806536E+00     -8.3735104844787867E-01      1.2408595602786738E+00     -8.1412451079041182E-01      4.3295880290347528E-12     -8.3735104845159369E-01     -1.2408595602705634E+00      5.7810634647675752E-01     -1.0979865881800039E+00      1.3326138923283082E+00     -4.8796913268288634E-13
 14     1.3013E-27     3.7293E-12      1.8287068136925095E+00      0.0000000000000000E+00     -2.7638178701690741E-01      1.2813243925512001E+00     -1.6661053315482253E+00     -7.5383129739918986E-01     -7.9946993298065139E-01     -3.8810834310693776E-01      2.4879654124913192E-02     -1.1534376104273786E-01      8.8837057021269394E-01     -2.4040990884297415E-02      1.3513943785433904E+00     -1.1119660850247933E-02
 15     6.1805E-27     3.6933E-12      2.4899165733039235E+00      0.0000000000000000E+00      2.3196686739088054E-01      1.3067519451538947E+00     -1.1483775424788916E+00      6.6531067375221009E-01     -1.0781386501569297E+00     -1.2955615059841126E+00     -3.1072559958598550E-01     -5.4879664913541848E-01      6.1982715668993160E-01     -1.1637199994317991E-01      1.6854477432511865E+00     -1.1332463851518967E-02
 16     6.4494E-27     1.7550E-12      1.6854858523560663E+00      0.0000000000000000E+00      6.2059558897446743E-01      1.1220192293133284E-01     -3.0702870333739501E-01      5.5087342636433390E-01     -1.0694034866536810E+00      1.3027811562910976E+00     -1.1528248487208461E+00     -6.5757444556545175E-01     -2.4769702654206713E-01     -5.2378551412045393E-01      2.2317559987766233E-01     -1.3082820547999185E+00
 17     1.1842E-26     7.1743E-10      1.2909946541810406E+00      0.0000000000000000E+00      2.2170013867242448E+00      9.9045367243126410E-13      6.4549710825971962E-01      1.1180337958737387E+00     -6.4549734131738634E-01      1.1180341892201653E+00     -1.2909942102579903E+00     -3.1060712360804908E-12     -6.4549734131355918E-01     -1.1180341892244232E+00      6.4549710826240392E-01     -1.1180337958745232E+00
 18     1.2503E-26     8.9153E-10      1.3938465895326426E+00      0.0000000000000000E+00      2.2565028967114156E+00      1.5457216476454855E-12     -9.5138187426608778E-10      5.6126824558026378E-01     -5.8890682352464580E-09      1.6559497587413010E+00     -1.3938465984237272E+00      1.4021881025871899E-12     -1.9962238896695274E-09     -5.6126824559317723E-01     -2.8074611939018377E-09     -1.6559497587515895E+00
 19     1.2510E-26     2.2415E-11      1.8287068097909496E+00      0.0000000000000000E+00     -2.7638178651024026E-01      1.2813243944656107E+00     -1.6661053327119288E+00     -7.5383129176738783E-01     -7.9946993134269106E-01     -3.8810833905553949E-01      2.4879659009396836E-02     -1.1534375842097898E-01      3.2611987661057812E-01     -1.5119134968663832E+00      8.8837057852100931E-01     -2.4040990092463507E-02
 20     1.8802E-26     1.4821E-12      2.0288318957220688E+00      0.0000000000000000E+00      1.1106178983954687E+00      7.3646976460034874E-01     -1.2500144353297071E-01      1.2345671802282376E+00     -1.3836210161224411E+00      5.7138613619621292E-01     -6.7850203580786517E-01     -4.4992632584569497E-01     -1.2097670966315359E-02     -1.4969111139207156E+00      1.0886042477404851E+00     -5.9558564123982582E-01
 21     2.2376E-26     4.6764E-12      2.2068805154162412E+00      0.0000000000000000E+00      2.8616868999547124E-01      1.6610147621826168E+00     -5.2056336712925280E-03      6.3063543961010915E-01     -5.9500404211048485E-01     -2.0904149344927869E-01     -1.4654341499215733E+00     -8.3268560077377685E-01      4.5229598131439974E-01     -1.2477329928740137E+00      1.3271791323132676E+00     -2.1901146920747551E-03
 22     2.2935E-26     2.0497E-12      8.1412451357259419E-01      0.0000000000000000E+00      1.9239488672985992E+00      1.0780881435389900E-11      8.3735103985734338E-01      1.2408595643382625E+00     -5.7810634879032996E-01      1.0979865771748536E+00     -1.3326139149628118E+00     -2.2235340441292309E-13     -5.7810634878757050E-01     -1.0979865771738868E+00      8.3735103986083936E-01     -1.2408595643300735E+00
 23     2.3341E-26     3.9628E-13      2.3628214320835825E+00      0.0000000000000000E+00      1.4968322636048779E+00      1.9554307555759196E-02      4.4654081065841694E-01      6.8073489761611394E-01     -5.7827148641467030E-01      1.3807575202543572E+00     -1.2351745512633134E+00      1.1884995636150632E-01     -7.3092813840013049E-01     -1.1142728080662898E+00      6.0100107817808024E-01     -1.0856238737325965E+00
 24     3.5700E-26     1.1488E-12      1.4969599975979462E+00      0.0000000000000000E+00      4.5539494819723964E-01      6.7484381279716787E-01     -5.6018576068930259E-01      1.3881934804881551E+00     -1.2335166614721447E+00      1.3497450377439524E-01     -7.4542116855024720E-01     -1.1046298584975289E+00      5.8676863457623385E-01     -1.0933819329756274E+00      1.0357938117872021E+00     -5.5870499547462737E-01
 25     4.8881E-26     3.7691E-12      1.9175193143380795E+00      0.0000000000000000E+00      1.0872947447349697E+00      7.6105151239749425E-01     -7.2055468559957880E-01      1.5237005952147311E+00     -3.6674006871779236E-01      5.1305933221745303E-01     -3.6674006871721765E-01     -5.1305933221227129E-01     -7.2055468559884350E-01     -1.5237005952110061E+00      1.0872947447342329E+00     -7.6105151239752411E-01
 26     6.1652E-26     2.7104E-12      2.0469758069366906E+00      0.0000000000000000E+00      1.1921812698288738E+00      9.0531378536442308E-01     -4.5446823812293043E-02      8.1285502561074696E-01     -1.2856680662933571E+00      7.6677692974397993E-01     -1.0640028781383768E+00     -6.3849773097478413E-01      7.4390420345438288E-02     -1.3305359508140642E+00      1.1285460576036446E+00     -5.1591205891640213E-01
 27     1.8297E-25     1.2634E-12      1.4969600040660800E+00      0.0000000000000000E+00      5.8676864770686843E-01      1.0933819236878317E+00     -7.4542115878061099E-01      1.1046298634773009E+00     -1.2335166669564561E+00     -1.3497449847940685E-01     -5.6018576247404139E-01     -1.3881934865734751E+00      4.5539492679602483E-01     -6.7484379872748090E-01      9.6422463983974172E-01     -3.3694193532911099E-01
 28     1.0362E-24     4.9124E-12      2.1770085475461283E+00      0.0000000000000000E+00      7.3668799439522636E-01      1.3031423726315505E+00     -3.6335878021779061E-01      7.2853901419951594E-01     -1.4841384354944946E+00      1.9550535180299439E-01     -7.2454034739181417E-01     -1.0073841191422030E+00      5.9477016806009209E-01     -1.1925218250431588E+00      1.2405793788740307E+00     -2.7280794464140220E-02
 29     9.5088E-24     7.7315E-11      0.0000000000000000E+00      0.0000000000000000E+00      1.3380347420392451E+00      0.0000000000000000E+00      6.2108702339510480E-01      1.0757542804178641E+00     -6.6901737101435832E-01      1.1587720777498605E+00     -1.2421740467667293E+00      9.7729371042484009E-12     -6.6901737101511649E-01     -1.1587720777485622E+00      6.2108702337915744E-01     -1.0757542804266393E+00
 30     1.1137E-23     1.2221E-11      1.8250620647862554E+00      0.0000000000000000E+00      1.2204433538132771E+00      1.1624889580353519E+00      3.7198073208867377E-01      5.0927251298524290E-01     -6.0225685937218643E-01      1.8712250438023995E-01     -1.6728797126820378E+00      2.0575719891527722E-01     -3.8121612937915511E-01     -1.2712527435212644E+00      1.0639285972532546E+00     -7.9338843080585453E-01
 31     3.9427E-23     8.9404E-11      1.4969599964061364E+00      0.0000000000000000E+00      5.8676864842765686E-01      1.0933819187114509E+00     -7.4542115496201555E-01      1.1046298738437070E+00     -1.0060249572976032E+00      4.8906005625973986E-01     -1.2335166660268471E+00     -1.3497450611825404E-01     -5.6018575870843501E-01     -1.3881934820363502E+00      4.5539494491326143E-01     -6.7484380928156773E-01
 32     4.8362E-23     2.7809E-11      1.8287068115980123E+00      0.0000000000000000E+00     -2.7638178555303555E-01      1.2813243921969399E+00     -1.6661053323901935E+00     -7.5383129663350334E-01     -7.9946993387185172E-01     -3.8810834289839069E-01      2.4879652581085616E-02     -1.1534376145699111E-01      4.5573341296590408E-01     -6.4686233530503609E-02      8.8837058311196249E-01     -2.4040990548594394E-02
 33     7.1571E-23     3.5054E-11      1.8287068099946975E+00      0.0000000000000000E+00      8.8837057895570437E-01      2.4040990978106656E-02      2.4879660048240042E-02      1.1534376214611836E-01     -7.9946992839013276E-01      3.8810834605963435E-01     -1.6661053276482851E+00      7.5383130325899550E-01     -1.3792048628418001E+00     -8.7738025954143617E-01     -2.7638177912187994E-01     -1.2813243936821630E+00
 34     2.8189E-22     6.8704E-11      1.8287068095453354E+00      0.0000000000000000E+00     -1.3627979216050684E-01      6.3180218905378671E-01     -2.7638179486076181E-01      1.2813244006194509E+00     -1.6661053245920232E+00     -7.5383130911925866E-01     -7.9946992755213853E-01     -3.8810834790180732E-01      2.4879659879862910E-02     -1.1534375949585142E-01      8.8837057896531024E-01     -2.4040990409245573E-02
 35     4.2047E-22     1.2067E-09      5.6126824624398408E-01      0.0000000000000000E+00      1.6559497589401870E+00      5.0999101845162804E-09     -2.7313661532586274E-09      6.6753793004434581E-01     -5.7766242715357361E-09      1.3938466060159003E+00     -5.6126824622754989E-01     -2.8633102010838595E-09     -1.6559497589270986E+00     -1.3547738596447130E-08      5.7002026674012784E-09     -1.3938465980058348E+00
 36     8.6240E-22     1.3462E-10      1.6854858527780985E+00      0.0000000000000000E+00      4.0495855520002039E-01      6.1828434378279373E-01      2.2317558495131942E-01      1.3082820622737557E+00     -1.1528248480040884E+00      6.5757443756119649E-01     -1.0694034823734706E+00     -1.3027811591954286E+00     -3.0702870064699500E-01     -5.5087342713078058E-01      6.2059558923042391E-01     -1.1220191968705588E-01
 37     4.0362E-27     9.9786E-10      3.5344942169358590E-01      0.0000000000000000E+00      1.0855378606294452E+00      2.2983149481638179E-10      1.9226754925210596E+00      4.2062922882756457E-09     -3.5344942166445498E-01      2.0488512964021386E-09     -1.0855378606016510E+00      4.1475413689243964E-09     -1.9226754924961238E+00      6.9389416142694534E-09     -2.5569304011775353E-09     -1.4138416531683149E+00
 38     1.5027E-27     3.6256E-12      2.1446143362250010E+00      0.0000000000000000E+00     -3.8558425868318846E-01      1.7875942983489161E+00     -2.1081413743198130E-01      8.6332940086032650E-01     -1.1799652776916418E-01     -1.5876053395987554E-13     -2.1081413743210925E-01     -8.6332940086060828E-01     -3.8558425868355395E-01     -1.7875942983492183E+00      1.3107932985468040E+00     -4.4561337337748607E-14
 39     1.1151E-25     2.1615E-10      2.4781270098764332E+00      0.0000000000000000E+00     -3.3738125428301491E-01      5.8436147227510182E-01     -8.4823771827192784E-01      1.4691908180480262E+00     -3.3738125475001013E-01     -5.8436147200162536E-01     -8.4823771709969131E-01     -1.4691908187210545E+00      6.7476249981208059E-01     -4.2447638314416606E-13      1.6964754204959134E+00     -4.7125461514929694E-14
 40     3.1449E-23     4.6872E-10      6.7476251125808739E-01      0.0000000000000000E+00      1.6964754329930471E+00      2.8713922654788168E-09      1.2020848204335909E-01      2.0820720022976508E-01     -3.3738125911174172E-01      5.8436147424979001E-01     -8.4823772771721873E-01      1.4691908153873146E+00     -3.3738124997917152E-01     -5.8436147163035757E-01     -8.4823770862175318E-01     -1.4691908212389193E+00
 41     2.8636E-32     9.1240E-10      6.7476250723893194E-01      0.0000000000000000E+00      1.6964754313494721E+00      3.2077310886738775E-12     -3.3738124951827198E-01      5.8436147238959713E-01     -8.4823771163656436E-01      1.4691908208784041E+00     -1.6289580795214569E+00     -5.9823408987987058E-12     -3.3738125114125306E-01     -5.8436147146374806E-01     -8.4823770755042349E-01     -1.4691908232479201E+00
 42     2.9086E-29     4.3976E-10      2.0555669957736153E+00      0.0000000000000000E+00      1.1180339794198555E+00      6.4549722376844110E-01     -3.1330834155103912E-09      1.2909944518597734E+00     -1.1180339865715396E+00      6.4549722227774575E-01     -1.1180339865682893E+00     -6.4549722228731954E-01     -3.1286651798616070E-09     -1.2909944518650220E+00      1.1180339794210268E+00     -6.4549722377036445E-01
 43     2.7729E-21     2.1237E-10      2.5763178065140604E+00      0.0000000000000000E+00      1.8287015817679479E+00      4.3685153356235367E-03      8.8831060678605922E-01      2.6163110633145255E-02      2.4604044414912318E-02      1.1540286577440538E-01     -8.0039478611714865E-01      3.8619741811315611E-01     -1.6679013713575002E+00      7.4984906292404230E-01     -2.7332010129068574E-01     -1.2819809727789682E+00
 44     3.9360E-23     2.2189E-11      1.6854858519079901E+00      0.0000000000000000E+00      2.2317560801851624E-01      1.3082820526483943E+00     -4.4821534943415720E-01      9.4780592064324232E-01     -1.1528248499536409E+00      6.5757444188609582E-01     -1.0694034908653758E+00     -1.3027811522496198E+00     -3.0702870295669288E-01     -5.5087342638596615E-01      6.2059558834689654E-01     -1.1220192538120642E-01
 45     3.2265E-31     1.7249E-12      3.5344941712617178E-01      0.0000000000000000E+00      1.0855378541263156E+00      0.0000000000000000E+00      1.9226754825662018E+00      0.0000000000000000E+00      2.6084243555068518E+00      1.1583731109906966E-15     -3.5344942465878665E-01      4.3283641119201378E-17     -1.0855378622752878E+00      1.3293565634570782E-16     -1.9226754929699559E+00     -6.1838737796814936E-16
 46     4.3746E-22     9.5618E-11      1.6854858549172849E+00      0.0000000000000000E+00      2.2317560030377728E-01      1.3082820496200589E+00     -1.1528248391061116E+00      6.5757445225993316E-01     -1.0694034999287463E+00     -1.3027811487044483E+00     -3.0702871179888963E-01     -5.5087342736652167E-01      1.5220943117044422E-01     -3.2186537395214709E-01      6.2059559411729870E-01     -1.1220192257685579E-01
 47     1.5233E-31     8.7989E-13      3.5344941654994994E-01      0.0000000000000000E+00      1.0855378527441486E+00      4.8207564728748258E-16      1.4963727004741325E+00      6.6452297019476192E-16      1.9226754955672756E+00      8.5383944162454898E-16     -3.5344942490281789E-01      4.3283641149085599E-17     -1.0855378622584810E+00      1.3293565634364964E-16     -1.9226754926910130E+00      2.3545206246879841E-16
 48     5.5673E-26     2.3186E-12      0.0000000000000000E+00      0.0000000000000000E+00      1.9226754929922085E+00      0.0000000000000000E+00     -3.5344942630059911E-01      1.0332498794396674E-13     -1.0855378628565395E+00      2.6141793892024804E-13     -1.9226754929827323E+00      2.7773327021745843E-13      3.5344942631237702E-01     -4.1132982758955956E-13      1.0855378628675092E+00     -4.6402264832823425E-13
 49     6.4067E-32     5.3066E-10      5.6126823507309132E-01      0.0000000000000000E+00      1.1050290494088273E+00      2.2567513817545600E-13      1.6559497631990441E+00      1.4101092164749604E-12      1.2352950327314451E-09      1.3938465979187868E+00     -5.6126825061399244E-01     -5.8667323816249919E-13     -1.6559497612070135E+00     -3.1413808178769552E-12      1.2379396451671212E-09     -1.3938465979200236E+00
 50     6.1436E-21     1.7941E-10      0.0000000000000000E+00      0.0000000000000000E+00      5.6126825236509237E-01      0.0000000000000000E+00      1.6559497620509842E+00      4.1372199918510205E-10     -1.4010137884810660E-10      1.3938465965440023E+00     -5.6126825227086941E-01      3.7321831280505016E-10     -1.6559497620365446E+00     -4.8577378112023670E-10      5.7078255818947250E-11     -1.3938465965674232E+00
 51     1.0366E-24     9.0624E-10      1.2909944522760335E+00      0.0000000000000000E+00      6.4549722514880881E-01      1.1180339818886960E+00     -6.4549721837992924E-01      1.1180339916784157E+00     -1.2909944481714466E+00      9.9491083464160970E-09     -6.4549723247247526E-01     -1.1180339777918462E+00      6.4549721169985541E-01     -1.1180340000286852E+00      9.8870108609543683E-01     -5.7082684666267502E-01
 52     5.4028E-23     1.3200E-12      0.0000000000000000E+00      0.0000000000000000E+00      1.6964754315289030E+00      0.0000000000000000E+00     -3.3738125450325773E-01      5.8436147432629837E-01     -8.4823771575864959E-01      1.4691908205971154E+00     -3.3738125450400541E-01     -5.8436147432159047E-01     -8.4823771575895668E-01     -1.4691908205929665E+00      6.7476250901713108E-01     -4.8860250532053020E-13
 53     4.3246E-29     1.8620E-12      1.9226754935896377E+00      0.0000000000000000E+00     -3.5344942529359263E-01      4.3283641196940120E-17     -1.0855378624513099E+00      1.3293565636726360E-16     -1.9226754927433107E+00      2.3545206247520283E-16      3.5344941553349385E-01     -4.0049342333589590E-16      7.1720339705622371E-01     -1.7565836740360896E-16      1.0855378641096198E+00     -2.6587131314068253E-16
 54     1.1606E-23     5.1775E-11      0.0000000000000000E+00      0.0000000000000000E+00      1.2909944487917611E+00      0.0000000000000000E+00      6.4549722435931367E-01      1.1180339887085176E+00     -6.4549722439049506E-01      1.1180339888000306E+00     -1.2909944486914322E+00      1.4582468478523829E-11     -6.4549722439492307E-01     -1.1180339887940269E+00      6.4549722433847556E-01     -1.1180339887170878E+00
 55     4.1211E-29     2.6123E-10      1.6964754355376233E+00      0.0000000000000000E+00     -3.3738125428985588E-01      5.8436147244912751E-01     -8.4823771835444950E-01      1.4691908177541055E+00     -3.3738125490230431E-01     -5.8436147208432643E-01     -8.4823771682030902E-01     -1.4691908186294533E+00      6.7476249794560572E-01     -1.2707013805767237E-12      1.1808908092455377E+00     -5.7505449484880335E-13

*** Average RMS errors ***
Average RMS error in Cartesian coordinates with respect to the initial guess =    4.6469E-08
Average RMS error in radial distance with respect to the analytic-continuation solution =    1.1978E-09

*** Computational times ***
 CPU time for the analytic-continuation method =      2:54
 CPU time for the direct method =     17: 5
